status,sort,user_created,date_created,user_updated,date_updated,spreadsheet,date,index_zones
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,11/1/2019,"[{""designatedArea"":""Blackfeet Reservation"",""price"":2.22,""dueDate"":""2021-05-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.06,""dueDate"":""2021-05-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.38,""dueDate"":""2021-05-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.11,""dueDate"":""2021-05-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.06,""dueDate"":""2021-05-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,12/1/2019,"[{""designatedArea"":""Blackfeet Reservation"",""price"":1.91,""dueDate"":""2021-05-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.1,""dueDate"":""2021-05-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.54,""dueDate"":""2021-05-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.35,""dueDate"":""2021-05-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":1.72,""dueDate"":""2021-05-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,1/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":2.34,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.91,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.75,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.55,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":3.33,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,2/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":2.59,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":3.32,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":4.79,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.58,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":3.4,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,3/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":2.02,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.25,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.43,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.23,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,4/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":1.68,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.22,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.73,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":1.64,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.24,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,5/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":1.7,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.07,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.03,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":1.72,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.06,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,6/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":1.89,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.44,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.85,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":1.96,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.15,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,7/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":2,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.43,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.2,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.13,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.27,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,8/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":2.13,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.56,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.07,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.31,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.26,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,9/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":2.07,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.52,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.44,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.13,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.27,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,10/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":2.03,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.61,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.66,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.03,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.46,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,11/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":2.92,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.95,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.4,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.34,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.93,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,12/1/2018,"[{""designatedArea"":""Fort Belknap Reservation"",""price"":5.51,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":3.59,""dueDate"":""2020-10-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":4.98,""dueDate"":""2020-10-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":3.35,""dueDate"":""2020-10-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":4.29,""dueDate"":""2020-10-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,1/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":2.66,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":3.61,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":3.62,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.55,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":3.4,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":3.68,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,2/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":2.31,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.95,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.77,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.19,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":3.06,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.81,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,3/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":2.35,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.11,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.25,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.53,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.36,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.06,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,4/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":2.61,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.42,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.54,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.94,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.63,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.38,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,5/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":2.73,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.4,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.54,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.79,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.63,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.34,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,6/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":2.36,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.55,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.49,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.48,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.72,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.49,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,7/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":1.61,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.38,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.38,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.78,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.65,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.49,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,8/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":1.73,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.36,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.54,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":2.86,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.61,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.6,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,9/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":0.99,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.36,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.55,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.11,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.55,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.6,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,10/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":0.7,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.26,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.49,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.76,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.41,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.56,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,11/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":2.22,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.35,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":2.67,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.52,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.46,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":3.16,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,12/1/2017,"[{""designatedArea"":""Blackfeet Reservation"",""price"":1.94,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Belknap Reservation"",""price"":2.54,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Berthold Reservation"",""price"":3.67,""dueDate"":""2019-07-31""},{""designatedArea"":""Fort Peck Reservation"",""price"":3.55,""dueDate"":""2019-07-31""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.61,""dueDate"":""2019-07-31""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":2.83,""dueDate"":""2019-07-31""}]"
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-03-18 17:00:00.158+00,,1/1/2016,"[{""designatedArea"":""Blackfeet Reservation"",""price"":1.28,""dueDate"":""2018-09-28""},{""designatedArea"":""Fort Belknap Reservation"",""price"":4.15,""dueDate"":""2018-09-28""},{""designatedArea"":""Fort Berthold Reservation"",""price"":1.9,""dueDate"":""2018-09-28""},{""designatedArea"":""Fort Peck Reservation"",""price"":1.34,""dueDate"":""2018-09-28""},{""designatedArea"":""Navajo Allotted Leases in the Navajo Reservation"",""price"":2.16,""dueDate"":""2018-09-28""},{""designatedArea"":""Turtle Mountain Reservation"",""price"":1.93,""dueDate"":""2018-09-28""}]"
